0.069	0	0
1	11	0

0.069	0	0
1	9	0

0.069	0	0
1	7	0

0.069	0	0
1	5	0

0.069	0	0
1	3	0

0.069	0	0
1	1	0

0.069	0	0
21	11	0

0.069	0	0
21	9	0

0.069	0	0
21	7	0

0.069	0	0
21	5	0

0	0	0
21	3	0

21	3	0
2	11	0

2	11	0
3	11	0

3	11	0
4	11	0

4	11	0
5	11	0

5	11	0
6	11	0

6	11	0
7	11	0

7	11	0
8	11	0

7	11	0
9	12	0

7	11	0
9	11	0

1	11	0
9	10	0

9	10	0
2	9	0

2	9	0
3	9	0

2	9	0
4	9	0

1	9	0
4	8	0

4	8	0
2	7	0

2	7	0
3	7	0

3	7	0
4	7	0

4	7	0
5	7	0

5	7	0
6	7	0

6	7	0
7	7	0

7	7	0
8	7	0

7	7	0
9	8	0

9	8	0
9	7	0

1	7	0
10	7	0

10	7	0
2	5	0

2	5	0
3	5	0

3	5	0
4	5	0

4	5	0
5	5	0

1	3	0
12	3	0

12	3	0
2	1	0

2	1	0
3	1	0

3	1	0
4	1	0

1	1	0
5	1	0

5	1	0
20	11	0

20	11	0
19	11	0

19	11	0
18	11	0

18	11	0
17	11	0

17	11	0
16	11	0

16	11	0
15	11	0

15	11	0
14	11	0

14	11	0
13	11	0

21	9	0
12	9	0

12	9	0
20	7	0

20	7	0
19	7	0

19	7	0
18	7	0

18	7	0
17	7	0

17	7	0
16	7	0

16	7	0
15	7	0

15	7	0
14	7	0

21	7	0
13	7	0

13	7	0
20	5	0

20	5	0
19	5	0

19	5	0
18	5	0

21	5	0
17	5	0

17	5	0
20	3	0

20	3	0
19	3	0

19	3	0
18	3	0

18	3	0
17	3	0

17	3	0
16	3	0

16	3	0
15	3	0

1	5	1
6	5	1

6	5	1
2	3	1

2	3	1
3	3	1

3	3	1
4	3	1

4	3	1
5	3	1

5	3	1
6	3	1

6	3	1
7	3	1

7	3	1
8	3	1

8	3	1
9	3	1

9	3	1
10	3	1

10	3	1
11	4	1

9	3	1
12	4	1

12	4	1
11	3	1

21	11	2
12	11	2

12	11	2
20	9	2

20	9	2
19	9	2

19	9	2
18	9	2

18	9	2
17	9	2

17	9	2
16	9	2

16	9	2
15	9	2

15	9	2
14	9	2

14	9	2
13	9	2

