779160	649284	0
779140	649310	0

779140	649310	0
779153	649280	0

779153	649280	0
779146	649248	0

779146	649248	0
779197	649238	0

779197	649238	0
779197	649238	0

779197	649238	0
779218	649234	0

779218	649234	0
779213	649217	0

779218	649234	0
779225	649265	0

779225	649265	0
779235	649302	0

779235	649302	0
779222	649309	0

779222	649309	0
779223	649318	0

779223	649318	0
779223	649318	0

779223	649318	0
779225	649327	0

779225	649327	0
779212	649340	0

779212	649340	0
779203	649342	0

779203	649342	0
779203	649342	0

779203	649342	0
779088	649373	0

779225	649327	0
779246	649413	0

779246	649413	0
779247	649422	0

779235	649302	0
779243	649334	0

779218	649234	0
779233	649231	0

779233	649231	0
779312	649186	0

779312	649186	0
779390	649142	0

779390	649142	0
779334	649085	0

779334	649085	0
779313	649112	0

779313	649112	0
779313	649112	0

779313	649112	0
779283	649129	0

779334	649085	0
779311	649061	0

779311	649061	0
779292	649042	0

779292	649042	0
779376	649002	0

779376	649002	0
779381	649025	0

779381	649025	0
779465	649107	0

779465	649107	0
779585	649052	0

779585	649052	0
779610	649034	0

779610	649034	0
779632	649044	0

779632	649044	0
779663	648987	0

779663	648987	0
779695	648924	0

779695	648924	0
779675	648908	0

779675	648908	0
779608	648875	0

779608	648875	0
779608	648875	0

779608	648875	0
779605	648873	0

779605	648873	0
779621	648730	0

779605	648873	0
779574	648858	0

779574	648858	0
779433	648786	0

779433	648786	0
779422	648781	0

779433	648786	0
779428	648743	0

779428	648743	0
779426	648717	0

779426	648717	0
779487	648721	0

779428	648743	0
779392	648716	0

779392	648716	0
779398	648697	0

779398	648697	0
779400	648653	0

779433	648786	0
779438	648813	0

779438	648813	0
779437	648815	0

779695	648924	0
779728	648941	0

779728	648941	0
779728	648941	0

779728	648941	0
779762	648958	0

779762	648958	0
779790	648978	0

779790	648978	0
779907	649040	0

779907	649040	0
779935	649053	0

779935	649053	0
779943	648999	0

779943	648999	0
780008	649005	0

780008	649005	0
780020	649002	0

780020	649002	0
780025	649006	0

780025	649006	0
780035	649017	0

780035	649017	0
780026	649023	0

780026	649023	0
780026	649023	0

780026	649023	0
780013	649033	0

780013	649033	0
779950	649108	0

780020	649002	0
780041	648996	0

779943	648999	0
779957	648867	0

779762	648958	0
779836	648969	0

779663	648987	0
779647	648979	0

779647	648979	0
779647	648979	0

779647	648979	0
779610	648960	0

779610	648960	0
779599	648973	0

779599	648973	0
779596	648975	0

779610	648960	0
779618	648948	0

779610	648960	0
779564	648933	0

779564	648933	0
779532	648920	0

779532	648920	0
779507	648940	0

