0.069	0	0
1	11	0

0.069	0	0
1	9	0

0.069	0	0
1	7	0

0.069	0	0
1	5	0

0.069	0	0
1	3	0

0.069	0	0
1	1	0

0.069	0	0
21	11	0

0.069	0	0
21	9	0

0.069	0	0
21	7	0

0.069	0	0
21	5	0

1	11	0
9	10	0

9	10	0
2	9	0

2	9	0
3	9	0

2	9	0
4	9	0

21	9	0
12	9	0

12	9	0
20	7	0

21	7	0
13	7	0

13	7	0
20	5	0

20	5	0
19	5	0

19	5	0
18	5	0

21	5	0
17	5	0

17	5	0
20	3	0

20	3	0
19	3	0

19	3	0
18	3	0

18	3	0
17	3	0

17	3	0
16	3	0

16	3	0
15	3	0

0	0	1
21	3	1

21	3	1
2	11	1

2	11	1
3	11	1

3	11	1
4	11	1

4	11	1
5	11	1

5	11	1
6	11	1

6	11	1
7	11	1

7	11	1
8	11	1

7	11	1
9	12	1

7	11	1
9	11	1

1	9	2
4	8	2

4	8	2
2	7	2

2	7	2
3	7	2

3	7	2
4	7	2

4	7	2
5	7	2

5	7	2
6	7	2

6	7	2
7	7	2

7	7	2
8	7	2

7	7	2
9	8	2

9	8	2
9	7	2

1	7	3
10	7	3

10	7	3
2	5	3

2	5	3
3	5	3

3	5	3
4	5	3

4	5	3
5	5	3

1	5	4
6	5	4

6	5	4
2	3	4

2	3	4
3	3	4

3	3	4
4	3	4

4	3	4
5	3	4

5	3	4
6	3	4

6	3	4
7	3	4

7	3	4
8	3	4

1	3	5
12	3	5

12	3	5
2	1	5

2	1	5
3	1	5

3	1	5
4	1	5

1	1	6
5	1	6

5	1	6
20	11	6

20	11	6
19	11	6

19	11	6
18	11	6

18	11	6
17	11	6

17	11	6
16	11	6

16	11	6
15	11	6

15	11	6
14	11	6

14	11	6
13	11	6

21	11	7
12	11	7

12	11	7
20	9	7

20	9	7
19	9	7

19	9	7
18	9	7

18	9	7
17	9	7

20	7	8
19	7	8

19	7	8
18	7	8

18	7	8
17	7	8

17	7	8
16	7	8

16	7	8
15	7	8

15	7	8
14	7	8

8	3	9
9	3	9

9	3	9
10	3	9

10	3	9
11	4	9

9	3	9
12	4	9

12	4	9
11	3	9

17	9	10
16	9	10

16	9	10
15	9	10

15	9	10
14	9	10

14	9	10
13	9	10

