0.125223	0	0
416	416	0

100	100	0
97	97	0

115	115	0
94	94	0

95	95	0
115	115	0

92	92	0
96	96	0

96	96	0
114	114	0

416	416	0
121	121	0

118	118	0
92	92	0

121	121	0
118	118	0

113	113	0
112	112	0

110	110	0
113	113	0

92	92	0
111	111	0

104	104	0
93	93	0

93	93	0
110	110	0

92	92	0
109	109	0

109	109	0
104	104	0

114	114	0
95	95	0

94	94	0
99	99	0

99	99	0
98	98	0

98	98	0
100	100	0

416	416	0
188	188	0

188	188	0
187	187	0

187	187	0
196	196	0

196	196	0
194	194	0

187	187	0
191	191	0

223	223	1
222	222	1

219	219	1
220	220	1

218	218	1
219	219	1

378	378	1
227	227	1

227	227	1
226	226	1

219	219	1
342	342	1

414	414	1
349	349	1

349	349	1
377	377	1

377	377	1
378	378	1

231	231	1
232	232	1

374	374	1
231	231	1

228	228	1
229	229	1

226	226	1
228	228	1

226	226	1
369	369	1

369	369	1
372	372	1

372	372	1
225	225	1

372	372	1
224	224	1

224	224	1
223	223	1

228	228	1
374	374	1

414	414	1
213	213	1

213	213	1
214	214	1

214	214	1
215	215	1

214	214	1
216	216	1

216	216	1
217	217	1

217	217	1
218	218	1

0.125223	0	2
415	415	2

415	415	2
271	271	2

415	415	2
272	272	2

272	272	2
273	273	2

273	273	2
274	274	2

274	274	2
262	262	2

415	415	2
373	373	2

415	415	2
209	209	2

373	373	2
200	200	2

363	363	2
364	364	2

364	364	2
268	268	2

364	364	2
269	269	2

361	361	2
363	363	2

360	360	2
361	361	2

361	361	2
379	379	2

360	360	2
270	270	2

415	415	2
360	360	2

415	415	2
362	362	2

362	362	2
282	282	2

362	362	2
283	283	2

283	283	2
298	298	2

416	416	3
90	90	3

90	90	3
0	0	3

90	90	3
85	85	3

0	0	3
15	15	3

5	5	3
4	4	3

1	1	3
5	5	3

4	4	3
3	3	3

15	15	3
16	16	3

0	0	3
12	12	3

7	7	3
6	6	3

1	1	3
7	7	3

6	6	3
17	17	3

12	12	3
14	14	3

0	0	3
11	11	3

2	2	3
10	10	3

10	10	3
13	13	3

13	13	3
9	9	3

11	11	3
2	2	3

9	9	3
84	84	3

84	84	3
89	89	3

9	9	3
8	8	3

8	8	3
1	1	3

8	8	3
86	86	3

86	86	3
87	87	3

122	122	4
125	125	4

117	117	4
198	198	4

198	198	4
199	199	4

198	198	4
156	156	4

156	156	4
122	122	4

117	117	4
119	119	4

92	92	4
117	117	4

116	116	4
82	82	4

117	117	4
120	120	4

120	120	4
116	116	4

102	102	4
103	103	4

82	82	4
102	102	4

107	107	4
106	106	4

82	82	4
107	107	4

82	82	4
108	108	4

105	105	4
101	101	4

82	82	4
105	105	4

122	122	4
124	124	4

197	197	5
190	190	5

197	197	5
195	195	5

157	157	5
197	197	5

160	160	5
167	167	5

181	181	5
160	160	5

180	180	5
181	181	5

195	195	5
189	189	5

188	188	5
157	157	5

157	157	5
159	159	5

159	159	5
170	170	5

170	170	5
186	186	5

186	186	5
166	166	5

159	159	5
183	183	5

183	183	5
162	162	5

162	162	5
163	163	5

157	157	5
180	180	5

180	180	5
184	184	5

184	184	5
164	164	5

164	164	5
